url,name,origin_price,sale_price,description,sales,review,guest_visible,login_visible
https://makemyproject.net/shop/products/29,Demo Product #29,19630,6870,데이터 수집 입문 실습에서 사용하기 좋은 안정형 구성이에요.,1863,"[{""user"": ""user907"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user914"", ""content"": ""지난달 정가로 샀던 상품인데 체감상 프로모션이 약해졌는데 재고 상황 때문인지 궁금합니다. 비 오는 날 받았는데 방수 포장이 되어 있어 만족했습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user921"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 배송은 보통이었고 설치 안내 문구가 도움이 됐어요. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user928"", ""content"": ""직전 결제 이력과 비교해보니 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
https://makemyproject.net/shop/products/3,Demo Product #03,10010,7007,학생 과제와 온라인 강의용으로 맞춘 실속형 상품입니다.,1231,"[{""user"": ""user101"", ""content"": ""지난달 정가로 샀던 상품인데 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user108"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율이 낮아진 대신 배송 옵션이 좋아진 건 만족합니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user115"", ""content"": ""직전 결제 이력과 비교해보니 할인 수치가 줄어든 대신 구성품이 좋아진 점은 괜찮아요. 비 오는 날 받았는데 방수 포장이 되어 있어 만족했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",X,O
https://makemyproject.net/shop/products/30,Demo Product #30,20000,17000,문서 작성과 화상회의를 병행하기 좋은 실무형 패키지입니다.,700,"[{""user"": ""user938"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 박스 모서리 손상 없이 깔끔하게 도착했어요. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user945"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 크게 할인할 줄 알았는데 예상보다 보수적으로 나와서 놀랐어요. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user952"", ""content"": ""지난달 정가로 샀던 상품인데 이번에는 할인율이 오히려 낮게 표시돼서 살짝 아쉽네요. 출고는 빨랐는데 택배 이동이 지연돼 이틀 더 걸렸습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",O,O
https://makemyproject.net/shop/products/31,Demo Product #31,20370,18333,외부 기기 연결이 잦은 사용자에게 맞춘 포트 확장형 모델입니다.,847,"[{""user"": ""user969"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 완충재가 충분해서 제품 상태는 매우 좋았습니다. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user976"", ""content"": ""직전 결제 이력과 비교해보니 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user983"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 지금은 할인 폭이 줄어 보여도 기본 가격이 안정적이긴 합니다. 당일 출고라 기대했는데 실제 수령은 다음다음날이었습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user990"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 박스 모서리 손상 없이 깔끔하게 도착했어요. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user997"", ""content"": ""지난달 정가로 샀던 상품인데 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",X,O
https://makemyproject.net/shop/products/32,Demo Product #32,20740,12444,비교 실험 수업에서 결과 재현성이 높은 기준형 제품입니다.,1064,"[{""user"": ""user003"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user010"", ""content"": ""직전 결제 이력과 비교해보니 표시 할인율은 낮은데 최종 결제가는 큰 차이 없었습니다. 주말 포함인데도 비교적 빠르게 받았습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user017"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이전 캡처본과 비교하면 할인 표기가 줄어든 게 보입니다. 도착은 빨랐지만 송장 업데이트가 늦어 조금 불안했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user024"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",O,O
https://makemyproject.net/shop/products/33,Demo Product #33,21110,14777,소형 사무실에서 공용으로 돌리기 좋은 효율형 라인입니다.,1101,"[{""user"": ""user034"", ""content"": ""지난달 정가로 샀던 상품인데 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user041"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율이 낮아진 대신 배송 옵션이 좋아진 건 만족합니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user048"", ""content"": ""직전 결제 이력과 비교해보니 할인 수치가 줄어든 대신 구성품이 좋아진 점은 괜찮아요. 비 오는 날 받았는데 방수 포장이 되어 있어 만족했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",X,O
https://makemyproject.net/shop/products/34,Demo Product #34,21480,12888,반복 클릭 자동화 테스트에 맞춘 입력 안정화 버전입니다.,1418,"[{""user"": ""user065"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 박스 모서리 손상 없이 깔끔하게 도착했어요. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user072"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user079"", ""content"": ""지난달 정가로 샀던 상품인데 체감상 프로모션이 약해졌는데 재고 상황 때문인지 궁금합니다. 출고는 빨랐는데 택배 이동이 지연돼 이틀 더 걸렸습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user086"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user093"", ""content"": ""직전 결제 이력과 비교해보니 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",X,O
https://makemyproject.net/shop/products/35,Demo Product #35,21850,10925,웹 탐색과 정보 정리에 최적화된 브라우징 중심 구성이에요.,1735,"[{""user"": ""user096"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user103"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 크게 할인할 줄 알았는데 예상보다 보수적으로 나와서 놀랐어요. 배송은 하루 만에 와서 바로 설치했습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user110"", ""content"": ""지난달 정가로 샀던 상품인데 이번에는 할인율이 오히려 낮게 표시돼서 살짝 아쉽네요. 완충재가 충분해서 제품 상태는 매우 좋았습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user117"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
https://makemyproject.net/shop/products/36,Demo Product #36,22220,22220,장비 관리 경험이 적어도 운영하기 쉬운 유지보수형 모델입니다.,192,"[{""user"": ""user127"", ""content"": ""직전 결제 이력과 비교해보니 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 배송은 보통이었고 설치 안내 문구가 도움이 됐어요. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user134"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 지금은 할인 폭이 줄어 보여도 기본 가격이 안정적이긴 합니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user141"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 주말 포함인데도 비교적 빠르게 받았습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",O,O
https://makemyproject.net/shop/products/37,Demo Product #37,22590,6777,기본 성능 대비 체감 만족도가 높은 리뷰 인기 라인입니다.,1989,"[{""user"": ""user158"", ""content"": ""지난달 정가로 샀던 상품인데 이전 캡처본과 비교하면 할인 표기가 줄어든 게 보입니다. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user165"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user172"", ""content"": ""직전 결제 이력과 비교해보니 표시 할인율은 낮은데 최종 결제가는 큰 차이 없었습니다. 비 오는 날 받았는데 방수 포장이 되어 있어 만족했습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user179"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이전 캡처본과 비교하면 할인 표기가 줄어든 게 보입니다. 배송은 보통이었고 설치 안내 문구가 도움이 됐어요. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user186"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",X,O
https://makemyproject.net/shop/products/38,Demo Product #38,22960,21812,작업 전환이 잦은 사용자에게 반응성을 높여준 제품입니다.,656,"[{""user"": ""user189"", ""content"": ""지난달 정가로 샀던 상품인데 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user196"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율이 낮아진 대신 배송 옵션이 좋아진 건 만족합니다. 당일 출고라 기대했는데 실제 수령은 다음다음날이었습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user203"", ""content"": ""직전 결제 이력과 비교해보니 할인 수치가 줄어든 대신 구성품이 좋아진 점은 괜찮아요. 박스 모서리 손상 없이 깔끔하게 도착했어요. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user210"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
https://makemyproject.net/shop/products/39,Demo Product #39,23330,19830,주요 기능을 빠르게 익힐 수 있게 학습 친화적으로 설계했어요.,813,"[{""user"": ""user220"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 도착은 빨랐지만 송장 업데이트가 늦어 조금 불안했습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user227"", ""content"": ""지난달 정가로 샀던 상품인데 체감상 프로모션이 약해졌는데 재고 상황 때문인지 궁금합니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user234"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 배송은 하루 만에 와서 바로 설치했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",O,O
https://makemyproject.net/shop/products/4,Demo Product #04,10380,9861,작은 공간에서도 배치가 쉬운 컴팩트 타입 제품입니다.,238,"[{""user"": ""user132"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 박스 모서리 손상 없이 깔끔하게 도착했어요. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user139"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user146"", ""content"": ""지난달 정가로 샀던 상품인데 체감상 프로모션이 약해졌는데 재고 상황 때문인지 궁금합니다. 출고는 빨랐는데 택배 이동이 지연돼 이틀 더 걸렸습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user153"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user160"", ""content"": ""직전 결제 이력과 비교해보니 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",O,O
https://makemyproject.net/shop/products/40,Demo Product #40,23700,22515,소규모 팀 협업에서 공유 사용이 편한 표준형 구성입니다.,310,"[{""user"": ""user251"", ""content"": ""직전 결제 이력과 비교해보니 이번에는 할인율이 오히려 낮게 표시돼서 살짝 아쉽네요. 배송은 보통이었고 설치 안내 문구가 도움이 됐어요. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user258"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user265"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 크게 할인할 줄 알았는데 예상보다 보수적으로 나와서 놀랐어요. 주말 포함인데도 비교적 빠르게 받았습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user272"", ""content"": ""지난달 정가로 샀던 상품인데 이번에는 할인율이 오히려 낮게 표시돼서 살짝 아쉽네요. 도착은 빨랐지만 송장 업데이트가 늦어 조금 불안했습니다. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user279"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",O,O
https://makemyproject.net/shop/products/41,Demo Product #41,24070,15646,실습 데모 시나리오를 재현하기 좋게 안정성을 높인 모델입니다.,1227,"[{""user"": ""user282"", ""content"": ""직전 결제 이력과 비교해보니 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user289"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 지금은 할인 폭이 줄어 보여도 기본 가격이 안정적이긴 합니다. 출고는 빨랐는데 택배 이동이 지연돼 이틀 더 걸렸습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user296"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 배송 기사님 연락이 명확해서 수령이 수월했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user303"", ""content"": ""지난달 정가로 샀던 상품인데 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 부속품 누락 없이 한 번에 받아서 좋았습니다. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
https://makemyproject.net/shop/products/42,Demo Product #42,24440,13442,가격 대비 부품 구성이 알찬 균형형 실속 패키지입니다.,1544,"[{""user"": ""user313"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 완충재가 충분해서 제품 상태는 매우 좋았습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user320"", ""content"": ""직전 결제 이력과 비교해보니 표시 할인율은 낮은데 최종 결제가는 큰 차이 없었습니다. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user327"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이전 캡처본과 비교하면 할인 표기가 줄어든 게 보입니다. 당일 출고라 기대했는데 실제 수령은 다음다음날이었습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",X,O
https://makemyproject.net/shop/products/43,Demo Product #43,24810,11164,정기 백업 작업을 고려해 저장 효율을 높인 운영형 제품입니다.,1861,"[{""user"": ""user344"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 할인 수치가 줄어든 대신 구성품이 좋아진 점은 괜찮아요. 도착은 빨랐지만 송장 업데이트가 늦어 조금 불안했습니다. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user351"", ""content"": ""지난달 정가로 샀던 상품인데 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user358"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 할인율이 낮아진 대신 배송 옵션이 좋아진 건 만족합니다. 배송은 하루 만에 와서 바로 설치했습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user365"", ""content"": ""직전 결제 이력과 비교해보니 할인 수치가 줄어든 대신 구성품이 좋아진 점은 괜찮아요. 완충재가 충분해서 제품 상태는 매우 좋았습니다. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user372"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인 퍼센트가 들쭉날쭉해서 정책이 조금 헷갈립니다. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",X,O
https://makemyproject.net/shop/products/44,Demo Product #44,25180,8813,입력 지연을 줄여 장시간 작업 피로를 낮춘 버전입니다.,1798,"[{""user"": ""user375"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 부속품 누락 없이 한 번에 받아서 좋았습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user382"", ""content"": ""지난달 정가로 샀던 상품인데 체감상 프로모션이 약해졌는데 재고 상황 때문인지 궁금합니다. 비 오는 날 받았는데 방수 포장이 되어 있어 만족했습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user389"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 이번엔 혜택이 적어 보였지만 제품 상태는 더 좋았습니다. 배송은 보통이었고 설치 안내 문구가 도움이 됐어요. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user396"", ""content"": ""직전 결제 이력과 비교해보니 결국 총액 기준으로는 합리적이라 재구매를 결정했습니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
https://makemyproject.net/shop/products/45,Demo Product #45,25550,25550,복수 계정 테스트 환경에서도 충돌이 적은 분리형 구성입니다.,465,"[{""user"": ""user406"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 할인율만 보면 손해 같지만 실제 사용 만족도는 높았습니다. 박스 모서리 손상 없이 깔끔하게 도착했어요. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user413"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 크게 할인할 줄 알았는데 예상보다 보수적으로 나와서 놀랐어요. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user420"", ""content"": ""지난달 정가로 샀던 상품인데 이번에는 할인율이 오히려 낮게 표시돼서 살짝 아쉽네요. 출고는 빨랐는데 택배 이동이 지연돼 이틀 더 걸렸습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}]",X,O
https://makemyproject.net/shop/products/46,Demo Product #46,25920,16848,고정 좌석 환경에서 꾸준히 쓰기 좋은 내구성 특화 제품입니다.,1172,"[{""user"": ""user437"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 완충재가 충분해서 제품 상태는 매우 좋았습니다. 실습 장비나 테스트 환경에서도 충분히 활용 가능한 수준입니다.""}, {""user"": ""user444"", ""content"": ""직전 결제 이력과 비교해보니 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 포장은 단단했지만 기사님 도착 시간은 조금 늦었습니다. 업무용 기준에서도 안정적으로 운영 가능한 품질로 느꼈습니다.""}, {""user"": ""user451"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 지금은 할인 폭이 줄어 보여도 기본 가격이 안정적이긴 합니다. 당일 출고라 기대했는데 실제 수령은 다음다음날이었습니다. 가성비 관점에서는 여전히 경쟁력이 있는 선택지였습니다.""}, {""user"": ""user458"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난 행사 때보다 할인폭이 작아 보여 비교가 자꾸 되네요. 박스 모서리 손상 없이 깔끔하게 도착했어요. 다음 행사 시즌에도 다시 검토해볼 후보로 남겨둘 예정입니다.""}, {""user"": ""user465"", ""content"": ""지난달 정가로 샀던 상품인데 정가 대비 메리트는 남아 있지만 예전만큼 파격적이진 않네요. 택배 박스가 커서 놀랐지만 내부 고정이 잘 돼 있었어요. 이 상품은 동료에게도 추천할 만한 수준이라고 느꼈습니다.""}]",O,O
https://makemyproject.net/shop/products/47,Demo Product #47,26290,21032,업무 자동화 튜토리얼 진행에 맞춘 단계형 세팅 모델입니다.,1099,"[{""user"": ""user468"", ""content"": ""예전에 쿠폰 없이 구매했던 입장에서 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 지역 특성상 늦을 줄 알았는데 예상보다 빨랐습니다. 다음 구매 때는 옵션 조합을 바꿔 다시 시도해볼 생각입니다.""}, {""user"": ""user475"", ""content"": ""직전 결제 이력과 비교해보니 표시 할인율은 낮은데 최종 결제가는 큰 차이 없었습니다. 주말 포함인데도 비교적 빠르게 받았습니다. 장기 사용 관점에서 추가로 테스트해볼 가치가 있다고 봅니다.""}, {""user"": ""user482"", ""content"": ""가족 계정으로 샀던 이력과 비교하면 이전 캡처본과 비교하면 할인 표기가 줄어든 게 보입니다. 도착은 빨랐지만 송장 업데이트가 늦어 조금 불안했습니다. 기대 대비 성능 편차가 크지 않아 안정적으로 느껴졌습니다.""}, {""user"": ""user489"", ""content"": ""첫 주문 때 혜택이 없었던 기억 때문에 지난번보다 할인은 작아졌지만 품질은 꾸준해서 납득은 됩니다. 예정보다 늦었지만 중간 안내 메시지는 친절했어요. 이 상품은 재구매 의사가 생길 만큼 전반적인 만족도가 높습니다.""}]",X,O
